,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
4919,4919,4919,Cooling Centers 2016,"['Locations', 'of', 'Cooling', 'Centers', 'for', 'extreme', 'heat', 'events', 'during', 'Summer', '2016']",Detroit Health Department,"['organization', 'additional_service', 'location_1', 'hours', 'eligibility', 'phone_number', 'center']","['Organization', 'Additional Service', 'Location 1', 'Hours', 'Eligibility', 'Phone Number', 'Center']",map,[],Public Health,"['heat', 'center', 'cooling']",official,44.0,2.0,2.0,67.0,6.08746284125,data.detroitmi.gov,"['heat', 'center', 'cooling', 'public', 'health']","['heat', 'center', 'cooling', 'public', 'health', 'Locations', 'of', 'Cooling', 'Centers', 'for', 'extreme', 'heat', 'events', 'during', 'Summer', '2016']","[(2, 0.081770529152465951), (8, 0.23224852071005858), (9, 0.53657266611380461), (31, 0.078402366863905129)]","[(9, 0.5365726661138046), (8, 0.23224852071005858), (2, 0.08177052915246595), (31, 0.07840236686390513)]",9
20255,20424,20424,Swim Lessons by Year,"['All', 'swim', 'lessons', 'for', '10', 'facilities', 'including', 'group', 'free', 'individual', 'and', 'discounted']",Seattle Parks and Recreation,"['year', 'swim_lessons']","['Year', 'Swim Lessons']",chart,['infrastructure'],Government,"['lessons', 'recreation', 'parks', 'swim']",official,15.0,35.0,0.0,65.0,6.04439411936,performance.seattle.gov,"['lessons', 'recreation', 'parks', 'swim', 'infrastructure', 'government']","['lessons', 'recreation', 'parks', 'swim', 'infrastructure', 'government', 'All', 'swim', 'lessons', 'for', '10', 'facilities', 'including', 'group', 'free', 'individual', 'and', 'discounted']","[(1, 0.067948717948717874), (9, 0.37945494433829624), (31, 0.14031578266201492), (41, 0.075137814447610168), (43, 0.27688633034694965)]","[(9, 0.37945494433829624), (43, 0.27688633034694965), (31, 0.14031578266201492), (41, 0.07513781444761017), (1, 0.06794871794871787)]",9
17797,17966,17966,Club KC - A fun place to go,[],,['do_you_feel_clubkc_was_a_fun_place_to_go'],['Year'],chart,"['environment', 'recreation', 'infrastructure']",,[],official,1.0,6.0,0.0,63.0,6.0,kcstat.kcmo.org,"['environment', 'recreation', 'infrastructure']","['environment', 'recreation', 'infrastructure']","[(9, 0.75480769230769285)]","[(9, 0.7548076923076928)]",9
4742,4742,4742,Delaware Nature Preserves,"['https', '//firstmap', 'delaware', 'gov/arcgis/rest/services/Society/DE_NaturePreserves/MapServer/0']",,"['shape_area', 'tract', 'ownership', 'shape_len', 'acres', 'shape', 'objectid', 'name']","['SHAPE.AREA', 'TRACT', 'OWNERSHIP', 'SHAPE.LEN', 'ACRES', 'SHAPE', 'OBJECTID', 'NAME']",map,[],Recreation,"['recreation', 'nature', 'preserve']",official,7.0,9.0,0.0,62.0,5.9772799235,data.delaware.gov,"['recreation', 'nature', 'preserve', 'recreation']","['recreation', 'nature', 'preserve', 'recreation', 'https', '//firstmap', 'delaware', 'gov/arcgis/rest/services/Society/DE_NaturePreserves/MapServer/0']","[(7, 0.1274038461538462), (9, 0.37740384615384631), (24, 0.1274038461538462), (34, 0.1274038461538462), (51, 0.1274038461538462)]","[(9, 0.3774038461538463), (7, 0.1274038461538462), (24, 0.1274038461538462), (34, 0.1274038461538462), (51, 0.1274038461538462)]",9
17624,17793,17793,Parks and Rec Community Survey Data Lens,"['<div>The', 'City', 'of', 'Saint', ""Paul's"", 'Parks', 'and', 'Recreation', 'department', 'conducted', 'a', 'community', 'interest', 'survey', 'in', 'Summer', 'of', '2016', 'to', 'update', 'information', 'received', 'in', 'a', 'similar', 'survey', 'done', 'in', '2009', '<br></div><div><br></div><div>For', 'more', 'information', 'please', 'see', 'the', 'full', 'report', 'available', 'at', 'nbsp;<a', 'target=""_blank""', 'rel=""nofollow', 'noreferrer', 'external""', 'href=""https', '//www', 'stpaul', 'gov/departments/parks', 'recreation/about', 'us/plans', 'and', 'reports"">https', '//www', 'stpaul', 'gov/departments/parks', 'recreation/about', 'us/plans', 'and', 'reports</a><br></div>']",Saint Paul Department of Parks and Recreation,[],[],datalens,['recreation'],Public Facilities & Services,[],official,0.0,10.0,0.0,62.0,5.9772799235,information.stpaul.gov,"['recreation', 'public', 'facilities', '&', 'services']","['recreation', 'public', 'facilities', '&', 'services', '<div>The', 'City', 'of', 'Saint', ""Paul's"", 'Parks', 'and', 'Recreation', 'department', 'conducted', 'a', 'community', 'interest', 'survey', 'in', 'Summer', 'of', '2016', 'to', 'update', 'information', 'received', 'in', 'a', 'similar', 'survey', 'done', 'in', '2009', '<br></div><div><br></div><div>For', 'more', 'information', 'please', 'see', 'the', 'full', 'report', 'available', 'at', 'nbsp;<a', 'target=""_blank""', 'rel=""nofollow', 'noreferrer', 'external""', 'href=""https', '//www', 'stpaul', 'gov/departments/parks', 'recreation/about', 'us/plans', 'and', 'reports"">https', '//www', 'stpaul', 'gov/departments/parks', 'recreation/about', 'us/plans', 'and', 'reports</a><br></div>']","[(5, 0.024143737292690693), (7, 0.044711797584439654), (8, 0.039993371203241201), (9, 0.13768636913358157), (12, 0.08424390729429615), (15, 0.02595783823565697), (18, 0.023962065667373827), (21, 0.10586934240263762), (33, 0.078660898263757259), (35, 0.060416401982484519), (36, 0.05105281282997072), (37, 0.077780061982914303), (38, 0.089493227974856052), (46, 0.073728062414100751), (47, 0.066831878313249854)]","[(9, 0.13768636913358157), (21, 0.10586934240263762), (38, 0.08949322797485605), (12, 0.08424390729429615), (33, 0.07866089826375726), (37, 0.0777800619829143), (46, 0.07372806241410075), (47, 0.06683187831324985), (35, 0.06041640198248452), (36, 0.05105281282997072), (7, 0.044711797584439654), (8, 0.0399933712032412), (15, 0.02595783823565697), (5, 0.024143737292690693), (18, 0.023962065667373827)]",9
19750,19919,19919,City of Glendale Parks Map,"['Testing', ""Socrata's"", 'Mapping', 'capabilities', 'using', 'City', 'of', 'Glendale', 'Parks']",,"['phone', 'number', 'park_name', 'acres', 'location_1', 'hours']","['Phone #', 'Number', 'Park Name', 'Acres', 'Address', 'Hours']",map,['recreation'],Fun,[],official,11.0,0.0,0.0,60.0,5.93073733756,performance.glendaleca.gov,"['recreation', 'fun']","['recreation', 'fun', 'Testing', ""Socrata's"", 'Mapping', 'capabilities', 'using', 'City', 'of', 'Glendale', 'Parks']","[(5, 0.099453600474403756), (8, 0.092657342657342531), (9, 0.21243603997006752), (10, 0.14524478309799851), (19, 0.092657342657342531), (30, 0.1753953348040547), (37, 0.10348422766746052)]","[(9, 0.21243603997006752), (30, 0.1753953348040547), (10, 0.14524478309799851), (37, 0.10348422766746052), (5, 0.09945360047440376), (8, 0.09265734265734253), (19, 0.09265734265734253)]",9
17799,17968,17968,KC Community Center Attendance,[],,"['brush_creek', 'tony_aguirre', 'westport_roanoke', 'marlborough', 'southeast', 'gregg_klice', 'kc_north', 'hillcrest', 'year_title', 'line_creek', 'garrison']","['  Brush Creek', '  Tony Aguirre', '  Westport-Roanoke', '  Marlborough', '  Southeast', '  Gregg/Klice', '  KC North', '  Hillcrest', 'Year Title', '  Line Creek', '  Garrison']",chart,['transportation'],Healthy Communities,"['kcstat', 'community centers']",official,12.0,6.0,0.0,58.0,5.88264304936,kcstat.kcmo.org,"['kcstat', 'community', 'centers', 'transportation', 'healthy', 'communities']","['kcstat', 'community', 'centers', 'transportation', 'healthy', 'communities']","[(0, 0.14560439560439567), (3, 0.14560439560439567), (9, 0.43131868131868151), (12, 0.14560439560439567)]","[(9, 0.4313186813186815), (0, 0.14560439560439567), (3, 0.14560439560439567), (12, 0.14560439560439567)]",9
17802,17971,17971,Dangerous Buildings By Year,[],,"['year', 'number_of_dangerous_buildings', 'date']","['Year', 'Number of Dangerous Buildings', 'Date']",dataset,[],Neighborhood Livability,[],official,6.0,0.0,0.0,57.0,5.85798099513,kcstat.kcmo.org,"['neighborhood', 'livability']","['neighborhood', 'livability']","[(9, 0.33974358974359009), (14, 0.33974358974359004)]","[(9, 0.3397435897435901), (14, 0.33974358974359004)]",9
19078,19247,19247,Blight Reduction,[],,"['number', 'year']","['Number', 'Year']",dataset,[],Stronger Neighborhoods,[],official,7.0,0.0,0.0,54.0,5.78135971352,outcomestat.baltimorecity.gov,"['stronger', 'neighborhoods']","['stronger', 'neighborhoods']","[(9, 0.33974358974359004), (41, 0.33974358974359004)]","[(9, 0.33974358974359004), (41, 0.33974358974359004)]",9
19247,19416,19416,Recreation Participants by Program,"['The', 'City', 'of', 'Janesville', 'recreational', 'programming', 'participants', 'by', 'programming', 'area']","City of Janesville, WI","['year', 'youth', 'aquatics', 'ice_arena', 'adult', 'senior_center', 'total']","['Year', 'Youth', 'Aquatics', 'Ice Arena', 'Adult', 'Senior Center', 'Total']",chart,['transportation'],,"['ice arena', 'aquatics', 'senior center', 'adult', 'youth', 'participants', 'recreation']",official,20.0,14.0,0.0,52.0,5.72792045456,performance.ci.janesville.wi.us,"['ice', 'arena', 'aquatics', 'senior', 'center', 'adult', 'youth', 'participants', 'recreation', 'transportation']","['ice', 'arena', 'aquatics', 'senior', 'center', 'adult', 'youth', 'participants', 'recreation', 'transportation', 'The', 'City', 'of', 'Janesville', 'recreational', 'programming', 'participants', 'by', 'programming', 'area']","[(0, 0.11217948717948698), (3, 0.14125896739941377), (9, 0.24732524271291587), (13, 0.11217948717948698), (16, 0.05662393162393152), (26, 0.057201595336154876), (50, 0.058487698825018877), (51, 0.16773504273504244)]","[(9, 0.24732524271291587), (51, 0.16773504273504244), (3, 0.14125896739941377), (0, 0.11217948717948698), (13, 0.11217948717948698), (50, 0.05848769882501888), (26, 0.057201595336154876), (16, 0.05662393162393152)]",9
19080,19249,19249,Street & Sidewalk Maintenance,[],,"['sidewalk_maintenance', 'street_maintenance', 'year']","['Sidewalk Maintenance', 'Street Maintenance', 'Year']",dataset,['infrastructure'],Stronger Neighborhoods,[],official,8.0,0.0,0.0,52.0,5.72792045456,outcomestat.baltimorecity.gov,"['infrastructure', 'stronger', 'neighborhoods']","['infrastructure', 'stronger', 'neighborhoods']","[(9, 0.42012299839978146), (41, 0.33949238621560368)]","[(9, 0.42012299839978146), (41, 0.3394923862156037)]",9
19082,19251,19251,Permits Chart,[],,"['year', 'residential', 'non_residential', 'total']","['Year', 'Residential', 'Non-Residential', 'Total']",chart,[],Stronger Neighborhoods,[],official,41.0,0.0,0.0,51.0,5.70043971814,outcomestat.baltimorecity.gov,"['stronger', 'neighborhoods']","['stronger', 'neighborhoods']","[(9, 0.33974358974359004), (41, 0.33974358974359004)]","[(9, 0.33974358974359004), (41, 0.33974358974359004)]",9
14458,14627,14627,Chart: R&P Asset Types,"['R', 'P', 'Assets', 'located', 'in', 'parks']",,"['district', 'address_', 'assettype', 'descr', 'assets', 'park', 'unittype']","['DISTRICT', 'Address_', 'AssetType', 'Descr', 'Assets', 'Park', 'Unittype']",chart,[],Recreation and Culture,[],official,10.0,6.0,0.0,49.0,5.64385618977,data.srcity.org,"['recreation', 'and', 'culture']","['recreation', 'and', 'culture', 'R', 'P', 'Assets', 'located', 'in', 'parks']","[(4, 0.13661502922569069), (5, 0.12740384615384623), (9, 0.25240384615384626), (31, 0.1274038461538462), (35, 0.1274038461538462), (44, 0.1181926630820017)]","[(9, 0.25240384615384626), (4, 0.1366150292256907), (5, 0.12740384615384623), (31, 0.1274038461538462), (35, 0.1274038461538462), (44, 0.1181926630820017)]",9
4922,4922,4922,Cooling Centers 2016,"['Locations', 'of', 'Cooling', 'Centers', 'for', 'extreme', 'heat', 'events', 'during', 'Summer', '2016']",Detroit Health Department,"['additional_service', 'hours', 'eligibility', 'phone_number', 'organization', 'location_1', 'center']","['Additional Service', 'Hours', 'Eligibility', 'Phone Number', 'Organization', 'Location 1', 'Center']",dataset,[],Public Health,"['heat', 'center', 'cooling']",official,36.0,1.0,1.0,47.0,5.58496250072,data.detroitmi.gov,"['heat', 'center', 'cooling', 'public', 'health']","['heat', 'center', 'cooling', 'public', 'health', 'Locations', 'of', 'Cooling', 'Centers', 'for', 'extreme', 'heat', 'events', 'during', 'Summer', '2016']","[(2, 0.081769253093420757), (8, 0.23224852071005858), (9, 0.53657394217284993), (31, 0.078402366863905129)]","[(9, 0.5365739421728499), (8, 0.23224852071005858), (2, 0.08176925309342076), (31, 0.07840236686390513)]",9
17810,17979,17979,Neighborhood Cleanups,[],,"['fiscal_year', 'neighborhood_cleanups', 'year']","['Fiscal Year', 'Neighborhood Cleanups', 'Year']",dataset,[],,"['neighborhood clean-ups', 'neighborhood cleanups']",official,30.0,0.0,0.0,44.0,5.49185309633,kcstat.kcmo.org,"['neighborhood', 'clean-ups', 'neighborhood', 'cleanups']","['neighborhood', 'clean-ups', 'neighborhood', 'cleanups']","[(9, 0.40384615384615413), (24, 0.20384615384615398), (27, 0.20384615384615398)]","[(9, 0.40384615384615413), (24, 0.20384615384615398), (27, 0.20384615384615398)]",9
127,127,127,Diversion and Recycling Data,[],,"['missed_collections', 'curbside_residential_recycling_rate', 'tons_of_recycling_collected_at_dropoff_centers', 'diversion_rate', 'calendar_year']","['Missed Collections', 'Curbside residential recycling rate', 'Tons of recycling collected at dropoff centers', 'Diversion rate', 'Calendar Year']",dataset,[],,"['recyling', 'diversion', 'city strategic plan']",official,1.0,0.0,0.0,44.0,5.49185309633,dashboard.alexandriava.gov,"['recyling', 'diversion', 'city', 'strategic', 'plan']","['recyling', 'diversion', 'city', 'strategic', 'plan']","[(9, 0.33653846153846168), (27, 0.16987179487179493), (38, 0.33653846153846168)]","[(9, 0.3365384615384617), (38, 0.3365384615384617), (27, 0.16987179487179493)]",9
14464,14633,14633,Homless Camps 2016/2017,[],,"['_2016_2017', 'occupied_camps', 'abandoned_camps']","['2016/2017', 'Occupied camps', 'Abandoned camps']",chart,['recreation'],Water Department,"['waterway', 'creek', 'sac crew', 'homeless', 'creek stewardship', 'trash']",official,2.0,15.0,1.0,43.0,5.45943161864,data.srcity.org,"['waterway', 'creek', 'sac', 'crew', 'homeless', 'creek', 'stewardship', 'trash', 'recreation', 'water', 'department']","['waterway', 'creek', 'sac', 'crew', 'homeless', 'creek', 'stewardship', 'trash', 'recreation', 'water', 'department']","[(5, 0.16826923076923059), (9, 0.22855677973779115), (18, 0.084935897435897342), (27, 0.091061064138345138), (33, 0.084935897435897342), (35, 0.084935897435897342), (38, 0.084935897435897342), (45, 0.10185651509822222)]","[(9, 0.22855677973779115), (5, 0.1682692307692306), (45, 0.10185651509822222), (27, 0.09106106413834514), (18, 0.08493589743589734), (33, 0.08493589743589734), (35, 0.08493589743589734), (38, 0.08493589743589734)]",9
20893,21062,21062,PRCA FY14 Maintenance Cost per Acre,[],,"['city_s_average_cost_per_round', 'date', 'fiscal_year', 'total_number_of_acres_maintained', 'total_maintenance_cost_per_acre', 'total_number_of_rounds_played', 'fiscal_quarter', 'dollar_amount_of_grant_funding_awarded', 'number_of_volunteer_hours', 'value_of_volunteer_service_hours', 'total_number_of_days_closed_due_to_course_maintenance', 'number_of_treatments_conducted_at_nature_parks', 'average_operating_revenue_per_round', 'thomas_center_events', 'attendance_at_downtown_concert_series_plaza']","[""City's average cost per round played at Ironwood"", 'Date', 'Fiscal Year', 'Acres maintained', 'Maintenance cost per acre', 'Rounds played at Ironwood', 'Fiscal Quarter', 'Grant funding awarded', 'Volunteer hours received', 'Value of volunteer hours received', 'Days closed due to course maintenance at Ironwood', 'Number of treatments conducted at nature parks', ""City's average operating revenue per round played at Ironwood"", 'Number of events held at the Thomas Center', 'Attendance at downtown concert series']",chart,"['finance', 'social services']",Quality of Life,"['volunteers', 'recreation', 'nature', 'culture', 'golf', 'parks']",official,1.0,5.0,1.0,42.0,5.4262647547,stat.cityofgainesville.org,"['volunteers', 'recreation', 'nature', 'culture', 'golf', 'parks', 'finance', 'social', 'services', 'quality', 'of', 'life']","['volunteers', 'recreation', 'nature', 'culture', 'golf', 'parks', 'finance', 'social', 'services', 'quality', 'of', 'life']","[(5, 0.085942548864276727), (9, 0.25160256410256349), (10, 0.16726257934085087), (17, 0.16826923076923037), (39, 0.084935897435897231), (40, 0.084935897435897231), (51, 0.084935897435897231)]","[(9, 0.2516025641025635), (17, 0.16826923076923037), (10, 0.16726257934085087), (5, 0.08594254886427673), (39, 0.08493589743589723), (40, 0.08493589743589723), (51, 0.08493589743589723)]",9
19459,19628,19628,"Parks Acreage per 1,000 Residents","['Data', 'consisting', 'of', 'Parks', 'and', 'Recreation', 'Statistics', 'from', 'Franklin', 'Tennessee', 'including', 'parks', 'acreage', 'Healthy', 'City', 'rankings', 'and', 'Tree', 'City', 'USA']","City of Franklin, Tennessee","['fiscal_year', 'healthy_city_rank_in_tn', 'tenn_avg_ac_1000', 'years_as_tree_city_usa', 'date_time', 'acres_per_1000_residents', 'citizens_responding_to_community_survey_identified_unprompted_parks_recreation_and_amenities_as_excellent_good']","['Fiscal Year', 'Healthy City Rank in TN', 'Tenn. Avg. Ac./1000', 'Years as Tree City USA', 'Date & Time', 'Acres per 1000 residents', 'Citizen Rating of Parks']",chart,"['recreation', 'transportation']",,"['tree city usa', 'healthy city', 'acreage', 'recreation', 'parks']",official,0.0,12.0,2.0,42.0,5.4262647547,performance.franklintn.gov,"['tree', 'city', 'usa', 'healthy', 'city', 'acreage', 'recreation', 'parks', 'recreation', 'transportation']","['tree', 'city', 'usa', 'healthy', 'city', 'acreage', 'recreation', 'parks', 'recreation', 'transportation', 'Data', 'consisting', 'of', 'Parks', 'and', 'Recreation', 'Statistics', 'from', 'Franklin', 'Tennessee', 'including', 'parks', 'acreage', 'Healthy', 'City', 'rankings', 'and', 'Tree', 'City', 'USA']","[(0, 0.077662721893491021), (2, 0.041379261338527477), (3, 0.19339774452315756), (9, 0.29000420553130218), (14, 0.039201183431952606), (18, 0.102239165266983), (29, 0.056016673151790007), (37, 0.049264864885950506), (44, 0.077662721893491021), (47, 0.042106369325956829)]","[(9, 0.2900042055313022), (3, 0.19339774452315756), (18, 0.102239165266983), (0, 0.07766272189349102), (44, 0.07766272189349102), (29, 0.05601667315179001), (37, 0.049264864885950506), (47, 0.04210636932595683), (2, 0.04137926133852748), (14, 0.039201183431952606)]",9
14564,14733,14733,OSLU3 Parks Accessibility,"['Households', 'and', 'population', 'estimated', 'to', 'be', 'within', '1/4', 'and', '1/2', 'mile', 'from', 'parks', 'and', 'beach']",Community and Cultural Services Division,"['population_within_1_4_mile', 'est_population_within_1_4_mile', 'hh_within_1_4_mile', 'households_within_1_4_mile', 'households_within_1_2_mile', 'population_within_1_2_mile', 'est_population_within_1_2_mile', 'hh_within_1_2_mile', 'year']","['% Population within 1/4 mile', 'Est. Population within 1/4 mile', '% HH within 1/4 mile', 'Households within 1/4 mile', 'Households within 1/2 mile', '% Population within 1/2 mile', 'Est. Population within 1/2 mile', '% HH within 1/2 mile', 'Year']",dataset,['recreation'],,"['open space', 'parks']",official,14.0,0.0,0.0,41.0,5.39231742278,data.sustainablesm.org,"['open', 'space', 'parks', 'recreation']","['open', 'space', 'parks', 'recreation', 'Households', 'and', 'population', 'estimated', 'to', 'be', 'within', '1/4', 'and', '1/2', 'mile', 'from', 'parks', 'and', 'beach']","[(2, 0.072802197802197627), (3, 0.072802197802197627), (4, 0.21565934065931708), (5, 0.072802197802197627), (9, 0.21565934065934017), (12, 0.072802197802195864), (28, 0.072802197802197627), (32, 0.072802197802197627), (40, 0.072802197802197627)]","[(9, 0.21565934065934017), (4, 0.21565934065931708), (2, 0.07280219780219763), (3, 0.07280219780219763), (5, 0.07280219780219763), (28, 0.07280219780219763), (32, 0.07280219780219763), (40, 0.07280219780219763), (12, 0.07280219780219586)]",9
19251,19420,19420,Recreation Participants,"['The', 'City', 'of', 'Janesville', 'recreational', 'programming', 'participants', 'by', 'programming', 'area']","City of Janesville, WI","['year', 'senior_center', 'youth', 'total', 'aquatics', 'ice_arena', 'adult']","['Year', 'Senior Center', 'Youth', 'Total', 'Aquatics', 'Ice Arena', 'Adult']",dataset,['transportation'],,"['ice arena', 'aquatics', 'senior center', 'adult', 'youth', 'participants', 'recreation']",official,17.0,0.0,0.0,40.0,5.35755200462,performance.ci.janesville.wi.us,"['ice', 'arena', 'aquatics', 'senior', 'center', 'adult', 'youth', 'participants', 'recreation', 'transportation']","['ice', 'arena', 'aquatics', 'senior', 'center', 'adult', 'youth', 'participants', 'recreation', 'transportation', 'The', 'City', 'of', 'Janesville', 'recreational', 'programming', 'participants', 'by', 'programming', 'area']","[(0, 0.11217948717948698), (3, 0.14125552614818163), (9, 0.24732854285708575), (13, 0.11217948717948698), (16, 0.05662393162393152), (26, 0.057201627737982479), (50, 0.058487807530253483), (51, 0.16773504273504244)]","[(9, 0.24732854285708575), (51, 0.16773504273504244), (3, 0.14125552614818163), (0, 0.11217948717948698), (13, 0.11217948717948698), (50, 0.05848780753025348), (26, 0.05720162773798248), (16, 0.05662393162393152)]",9
4649,4649,4649,Geospatial Layer - Fishing Access Sites Points,"['Montana', 'Fish', 'Wildlife', 'Parks']","Montana Fish, Wildlife & Parks",[],[],map,"['recreation', 'infrastructure']",ESRI & Geospatial Layers,"['fish', 'fishing', 'fishing access', 'where do i fish']",official,6.0,2.0,0.0,40.0,5.35755200462,data.datamontana.us,"['fish', 'fishing', 'fishing', 'access', 'where', 'do', 'i', 'fish', 'recreation', 'infrastructure', 'esri', '&', 'geospatial', 'layers']","['fish', 'fishing', 'fishing', 'access', 'where', 'do', 'i', 'fish', 'recreation', 'infrastructure', 'esri', '&', 'geospatial', 'layers', 'Montana', 'Fish', 'Wildlife', 'Parks']","[(9, 0.34459576106873774), (13, 0.20527559406083182), (24, 0.067948717948717818), (35, 0.18730813204991625), (38, 0.067948717948717818), (42, 0.067948717948717818)]","[(9, 0.34459576106873774), (13, 0.20527559406083182), (35, 0.18730813204991625), (24, 0.06794871794871782), (38, 0.06794871794871782), (42, 0.06794871794871782)]",9
17816,17985,17985,Survey Cards - Average Number of Days by Department,[],,"['days_open', 'department']","['Days Open', 'Department']",chart,[],Neighborhood Livability,[],official,13.0,0.0,0.0,39.0,5.32192809489,kcstat.kcmo.org,"['neighborhood', 'livability']","['neighborhood', 'livability']","[(9, 0.33974358974359004), (14, 0.33974358974359004)]","[(9, 0.33974358974359004), (14, 0.33974358974359004)]",9
18571,18740,18740,Overall Satisfaction - Law Enforcement In Parks and Facilities - All Responses,"['For', 'more', 'information', 'click', '""About""', 'Displays', 'the', 'satisfaction', 'of', 'Las', 'Vegas', 'Community', 'Survey', 'respondents', 'with', 'Law', 'Enforcement', 'in', 'City', 'Parks', 'and', 'Facilities', 'For', 'full', 'dataset', 'see', 'https', '//opendata', 'lasvegasnevada', 'gov/General', 'Information/Las', 'Vegas', 'Community', 'Survey', 'All', 'Years', 'Combined/44uv', 's5ve/data']",ETC Institute,"['dissatisfied', 'very_dissatisfied', 'year', 'survey_question', 'overall_satisfaction', 'date', 'don_t_know', 'very_satisfied', 'satisfied', 'neutral']","['Dissatisfied', 'Very Dissatisfied', 'Year', 'Survey Question', 'Overall Satisfaction', 'Date', ""Don't Know"", 'Very Satisfied', 'Satisfied', 'Neutral']",chart,"['recreation', 'economy', 'finance']",Community Risk Reduction,"['survey', 'community', 'facilities', 'parks', 'public safety', 'satisfaction', 'dps']",official,0.0,7.0,1.0,37.0,5.24792751344,opendata.lasvegasnevada.gov,"['survey', 'community', 'facilities', 'parks', 'public', 'safety', 'satisfaction', 'dps', 'recreation', 'economy', 'finance', 'community', 'risk', 'reduction']","['survey', 'community', 'facilities', 'parks', 'public', 'safety', 'satisfaction', 'dps', 'recreation', 'economy', 'finance', 'community', 'risk', 'reduction', 'For', 'more', 'information', 'click', '""About""', 'Displays', 'the', 'satisfaction', 'of', 'Las', 'Vegas', 'Community', 'Survey', 'respondents', 'with', 'Law', 'Enforcement', 'in', 'City', 'Parks', 'and', 'Facilities', 'For', 'full', 'dataset', 'see', 'https', '//opendata', 'lasvegasnevada', 'gov/General', 'Information/Las', 'Vegas', 'Community', 'Survey', 'All', 'Years', 'Combined/44uv', 's5ve/data']","[(3, 0.027226859289155868), (5, 0.025491743911790255), (8, 0.048076923076923093), (9, 0.16805759721679953), (12, 0.061966208766189225), (16, 0.046438134043234949), (21, 0.059235917254837421), (26, 0.09336633048933185), (33, 0.048425906084943918), (34, 0.030588875610923154), (36, 0.15076922781812729), (41, 0.053174551604515119), (42, 0.089121676625925628), (47, 0.030978876903058023), (51, 0.050139779362853042)]","[(9, 0.16805759721679953), (36, 0.1507692278181273), (26, 0.09336633048933185), (42, 0.08912167662592563), (12, 0.061966208766189225), (21, 0.05923591725483742), (41, 0.05317455160451512), (51, 0.05013977936285304), (33, 0.04842590608494392), (8, 0.048076923076923093), (16, 0.04643813404323495), (47, 0.030978876903058023), (34, 0.030588875610923154), (3, 0.02722685928915587), (5, 0.025491743911790255)]",9
17818,17987,17987,Service Request Closer Rates,[],,"['date', 'percent_closed_in_timeframe', 'median_days_to_close', 'year']","['Date', 'Percent Closed in Timeframe', 'Median Days to Close', 'Year']",dataset,[],Neighborhood Livability,[],official,5.0,0.0,0.0,37.0,5.24792751344,kcstat.kcmo.org,"['neighborhood', 'livability']","['neighborhood', 'livability']","[(9, 0.33974358974359004), (14, 0.33974358974359004)]","[(9, 0.33974358974359004), (14, 0.33974358974359004)]",9
19465,19634,19634,Rating of Parks,"['Data', 'consisting', 'of', 'Parks', 'and', 'Recreation', 'Statistics', 'from', 'Franklin', 'Tennessee', 'including', 'parks', 'acreage', 'Healthy', 'City', 'rankings', 'and', 'Tree', 'City', 'USA']","City of Franklin, Tennessee","['citizens_responding_to_community_survey_identified_unprompted_parks_recreation_and_amenities_as_excellent_good', 'fiscal_year', 'years_as_tree_city_usa', 'healthy_city_rank_in_tn', 'tenn_avg_ac_1000', 'acres_per_1000_residents', 'date_time']","['Citizen Rating of Parks', 'Fiscal Year', 'Years as Tree City USA', 'Healthy City Rank in TN', 'Tenn. Avg. Ac./1000', 'Acres per 1000 residents', 'Date & Time']",chart,"['recreation', 'transportation']",,"['tree city usa', 'healthy city', 'acreage', 'recreation', 'parks']",official,0.0,4.0,1.0,35.0,5.16992500144,performance.franklintn.gov,"['tree', 'city', 'usa', 'healthy', 'city', 'acreage', 'recreation', 'parks', 'recreation', 'transportation']","['tree', 'city', 'usa', 'healthy', 'city', 'acreage', 'recreation', 'parks', 'recreation', 'transportation', 'Data', 'consisting', 'of', 'Parks', 'and', 'Recreation', 'Statistics', 'from', 'Franklin', 'Tennessee', 'including', 'parks', 'acreage', 'Healthy', 'City', 'rankings', 'and', 'Tree', 'City', 'USA']","[(0, 0.077662721893491021), (2, 0.041378845700954729), (3, 0.19342786758211122), (9, 0.29001401378847536), (14, 0.039201183431952613), (18, 0.10225519900332983), (29, 0.055960117959244542), (37, 0.049265232411071627), (44, 0.077662721893491021), (47, 0.042107007578480286)]","[(9, 0.29001401378847536), (3, 0.19342786758211122), (18, 0.10225519900332983), (0, 0.07766272189349102), (44, 0.07766272189349102), (29, 0.05596011795924454), (37, 0.04926523241107163), (47, 0.042107007578480286), (2, 0.04137884570095473), (14, 0.03920118343195261)]",9
